text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
سولوها على غلاء الأسعار فكانت الاجابة صادمة,negative,negative,negative,negative,negative,negative,negative,negative,negative
@hhhahhh341 @Saratweetsz دابا احسن جواب اننا نتحدوا ونجحها فالمسابقات كملين,positive,negative,negative,negative,negative,negative,negative,negative,negative
@Fatima5121994 @HananeElKhader ياختي الحلوة ديالنا شحال كتشهي تبغي غير تبقاي تشوفي فيها متقدريش تاكليها,positive,negative,negative,negative,positive,negative,negative,negative,negative
@chehbi عجبني الغذا داكشي علاش بغيت نعاود,positive,negative,negative,negative,negative,negative,negative,negative,negative
بلادنا جنة علاش اولادنا يهربوا منها؟ الظالم الجبان يهرب واه بصح ولد لبلاد يجلس و ياكل و يشرب من خيرها #طحن_مو,negative,positive,positive,negative,positive,negative,positive,negative,negative
حاليا جماهير الرجاء   مابغيتونا نقراو مابغيتونا نخدمو باش نتوما فينا تحكمووو,negative,negative,negative,negative,positive,negative,negative,negative,negative
المغربي من كثرة العڭز لي فيه كايرد ليك السلام غير ب حجبانو... آه هاكاك كيف درتيها نت دابا.,negative,negative,negative,negative,negative,negative,negative,negative,negative
الفاطال شعلاتها مع رئيس الماص وقاطعات مباراة الفريق واتحاد تمارة وها علاش https://t.co/mwPNP6f8A4,negative,negative,negative,negative,negative,negative,negative,negative,negative
دابا ادريس لشكر ماعجبوش ابن كيران يقول باللي داير حوايجو فالباليزا، واعتبر الأمر تهديد وابتزاز..  لشكر داير عاينو... https://t.co/rfmxtj5nX6,negative,negative,negative,negative,negative,negative,negative,negative,negative
كيفاش نستقبلوا رمضان  فيديو رائع https://t.co/prnJlh5fMI,positive,negative,negative,negative,negative,negative,negative,negative,negative
علاش كاين الشغب فالملاعب الرياضية فالمغرب؟  حيت 82% من الشباب بين 15 و 34 سنة لا يمارسون أي نشاط,negative,negative,negative,negative,negative,negative,negative,negative,negative
@mo7sine_ من المحيط ديالي كنعرف بزاف عندو مؤهلات علمية وعملية لي تخليه يهاجر ولكن مربيين الكبدة الخاوية على هاد الخ… https://t.co/qvoWSEvvz3,negative,negative,negative,negative,negative,negative,negative,negative,negative
العيد قرب و الحوالا غاليين  والوليد عندي بدا كيهضر   و يحكي ليا قصة سيدنا ابراهيم  وانا ممرتاحش للموضوع كيفاش زعمااء  قضيتها,negative,negative,negative,negative,negative,negative,negative,negative,negative
الحقيقة تقالت شحااال هادي دابا عاد رجعنا ليها ✌ حاولو يحاربو الراب ولكن مستحيل يحاربو التاريخ,negative,positive,positive,negative,positive,negative,positive,negative,positive
@NourElHoudaMar أكيد اللعاقة علاش لاعبين لو مكان,negative,negative,negative,negative,positive,negative,negative,positive,positive
@SamiraSaid @Jannat_Mahid ماشاء الله تبارك الله على الاميره ديالنا,positive,negative,negative,negative,positive,negative,negative,negative,negative
"@b6_Sara أنا بقات فيا غير حاجة وحدة ما كانحملش نسمعها هي ""فرنسا ما كاينش هادشي""",negative,negative,negative,negative,negative,negative,negative,negative,negative
شكون هاد العمى لي غايتبسل عليك آ ختي ؟!,negative,negative,negative,negative,negative,negative,negative,positive,positive
@RajaaAdr مجموعة الموت فحال ديما، غير شكون داعي علينا ايا ربيي,negative,negative,negative,negative,positive,negative,negative,negative,negative
@mkhoumania @Khanhilid شي وحدين ما تايقدرو تتا يحكيو اش واقع! ماشي خايف ولكن ما عندوش القدرة يجمع الأحداث ويدير فيها سيرة محكية محترمة.,negative,negative,negative,negative,positive,negative,negative,negative,negative
هادو مراض بالمغرب دارهوم الحال خافو المغرب يجبد ليهم الاراضي ديالنا لي مبغاوش يخرجو منها http://t.co/bMEnSVstLo,negative,negative,negative,negative,negative,negative,negative,negative,negative
سايفطت ليك برية  صحايبي وما جاوبتي  عوجوك عليا ويا الغدار علاش غدرتي #جلال_الدين_الرومي,negative,negative,negative,negative,negative,negative,negative,negative,negative
إذا أحببت ❤ فتاة,positive,negative,negative,negative,negative,negative,negative,negative,negative
@NounouSkikda9 ياك لاباس..انا مروكيه؟! شكون اللي نبح عليك؟!,negative,negative,negative,negative,negative,negative,negative,negative,negative
@AhmedZi43204720 حاشا اسي أحمد ...واش هذا الذي يأكل يوميا اللحم والدهنيات بزاف ...عندو العقل ..مالو حيوان...كنعرف ع… https://t.co/FhFNC3r4ru,negative,negative,negative,positive,positive,positive,positive,negative,negative
@loukmanm @mohcasa لا،كيعاون العيالات الحمالات لي كخرجو السلعة!,positive,negative,negative,negative,negative,negative,negative,negative,negative
@brocoliste @ChadiYazid علاش منتساءلش غير حينت بورجوازي متعفن أو نختلف سياسيا؟ هذا هو النقاش الدائم بيني وبين التوي… https://t.co/AZ7TWIpQee,negative,negative,negative,negative,negative,negative,positive,negative,negative
@Abdenacer_kh @3ossfouraa @AouatifWord أولا الحهة اليمنى ماشي اليسرى لأن الدماغ معكوس  و تانيا المنطق ديالك صحيح بغ… https://t.co/Te2sfBlIEm,positive,negative,negative,negative,negative,negative,negative,negative,negative
زهر مكوز كنا نكونو فمجموعة فرنسا لولا هاد القانون .,negative,positive,positive,negative,positive,negative,positive,positive,positive
صورة بتاريخ ١٤ مارس ٢٠١٦ رفقة صديقي فهد غايدي، واحد من أفضل شباب الانترنيت في المغرب من أيام ٢٠١١ فاش كان كيدير سلس… https://t.co/JkTuVsMAPT,positive,negative,negative,negative,negative,negative,positive,negative,negative
انا متنشمتش فسعد المجرد مي مزيان  داكشي لوقع ليه باش يشوفو الفرق فالتعامل مع الاجانب و قوة القانون ديالهم مع القانون ديالنا #سعد المجرد,negative,negative,negative,negative,negative,negative,negative,negative,negative
@LeSheriiff صراحة بنات المسلمين دابا لاعلاقة ولا اخلاق ولا زين,negative,negative,negative,negative,negative,negative,negative,negative,negative
@mohsine_  الخطير ان المخزن لي هدم التعليم دبا اوحل  ولا باغي اقادوا ما عرفتش منين ابداه. اجيال ديال الكلخ @Maroouane,negative,negative,negative,negative,negative,negative,negative,negative,negative
@ninarifiaa @fantoma14817461 موتو قهر هذه الشهرة يا عم شو تعمل الله يخليهم لبعض يارب خمسة وخموس اصلا انا نكره هذه المجلة حيت نتاع نميمة,negative,negative,negative,negative,negative,negative,negative,negative,negative
@abdelhamid_25 @canal_wydad @meryemwac37 إيلا عولنا علا النوادي ديالنا بقينا هنا لا الجامعة لا النوادي لا ارشيف الق… https://t.co/Ns6UxIqpI6,negative,negative,negative,negative,negative,negative,negative,negative,negative
@EL_ZO @blafrancia @DouniaBatmaA ما عندكْشْ علاش تَحشمْ يا ميسترْ ويلسونْ، يا راسْ الطّارُو...,negative,negative,negative,negative,positive,negative,negative,negative,negative
