text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
لن أقبل برئيس للحكومة ينبطح للأقوياء و يستأسد على الضعفاء و يغلف كل باطل بغطاء ديني و يفعل عكس ما يقوله,negative,negative,negative,negative,positive,negative,negative,negative,negative
لو فتح تحقيق نزيه وعادل في نتائج هذه الإنتخابات لفقد الأصالة والمعاصرة 70/100 من مقاعده أو أكثر... ولكن لمن تحكي زبورك يا داود,negative,negative,negative,negative,positive,negative,negative,negative,negative
قالك اسيدي هاد الزيادة ف الاجور ديال العسكر و الدرك...مبرمجة لشهر أبريل يعني قبل ما تخرح الميزانية و يصادق عليها البرلمان..عجبي !,positive,negative,negative,negative,positive,negative,negative,negative,negative
لو كان الأصالة والمعاصرة هو الفائز لما تكلمتم عن التزوير مع العلم أنه هو من يستعمل المال و التزوير ههههه,negative,negative,negative,negative,positive,negative,negative,negative,negative
Med انا كنعبد ربي سبحانه اما بنسبه عساس ماشي عيب أوباما خدمات بنتو في قهوة خصنا نعتمد على راسنا وصل بي دراعك متخليش شي واحد يوصلك شكرا,positive,negative,negative,negative,positive,negative,negative,negative,negative
بصراحة هده الفئة تستحق الزيادة والعناية لانهم يسهرون على راحة الامة وسلامتها وسلمها تحية لجميع جنود المملكة,positive,negative,negative,negative,positive,negative,negative,negative,negative
"هاد البلاد معها بركة الشرفاء
عاد زيد بامراكش بركة سبعة رجال",positive,negative,negative,negative,positive,negative,negative,negative,negative
دنست الدين المقدس  بالسياسة  النجسة ....والغرض طبعا معروف ...انها التجارة الرخيصة  بدين الله  في سبيل الفوز بكراسي دنيوية زائلة....,negative,positive,positive,positive,positive,positive,positive,positive,negative
صحاب لا حول ولا قوة... عرفهم ماشافوش الفيديو هادي غير شي دولة في أمريكا اللاتينية بنات واقفين حدى الديسكو تفو على صحافة دالكيلو,negative,negative,negative,negative,positive,negative,negative,negative,negative
يوما بعد يوم يزداد يقيني بأن المجتمع المغربي مجتمع فوضوي بامتياز مكبوت جنسيا ومنكوح عقليا ..للأسف الشديد,negative,positive,positive,positive,positive,positive,positive,positive,positive
نحن في بلذنا البعض له اجرة دسمة دون عمل والبعض 12 ساعة يالله كيجيب فيها 46 او 56 الف والمشكل هذ صحاب 12 ساعة هم اغلبية الشعب لمخير فيهم 10 ساعات,negative,negative,negative,negative,negative,negative,negative,negative,negative
من صوت على شباط المجرم فإنه يعتبر خيانة عظمى لمدينة فاس العريقة وقد ساهم في استمرار الإجرام في الشوارع المدينة,negative,negative,negative,negative,positive,positive,positive,negative,negative
الهمة هو من وراء هدا الملف كما كان وراء انفجارات 16 ماي ، يريدون فرض العلمانية باي طريقة و لو بالكذب و البهتان و ربما بامور اخطر...,negative,negative,negative,negative,negative,negative,negative,negative,negative
سمحوا ليا مكينين غير التكهونات  وكترت الكدوب  الحكومة غادي تبقا كيما هيا ستتكون من العدالة واتنمية  الأحرار والحركة والتقدوم.والاشتراكية,negative,negative,negative,negative,positive,positive,negative,negative,negative
تغير الكثير  الملك هو هو..ولكن بنكيران..نعلة الله على المنافقين,negative,negative,negative,negative,positive,negative,negative,negative,negative
الملك كان مخاطر بان بنكيران مغاديش يرجع للقصر قال نجيبو معاه رميد باش لحلفة وتخاطيرة متمشيش ههه,negative,negative,negative,negative,positive,negative,negative,negative,negative
كلام خاوي .عند استقبال الملك لابن كيران من أجل تأسيس الحكومة كان حاضر معاهوم الرميد يا القردة,negative,negative,negative,negative,positive,negative,negative,negative,negative
أتحدى هادو لصوتو على بنكيران يعارضو تحالفه مع التماسيح والعفاريت ههههههه,positive,positive,positive,positive,positive,positive,positive,positive,positive
الدولة تحارب الارهاب علاش متحاربش هدشي راه الناس كيعانيو بزاف من هاد ...,negative,negative,negative,negative,negative,negative,negative,negative,negative
ه8ههه العماري الاخرق,negative,negative,negative,negative,positive,negative,negative,negative,negative
اين دولة القانون .ولا القانون مفصل على المساكين فقط!!!!!,negative,negative,negative,negative,positive,negative,negative,negative,negative
عقبال تارودانت ..أكبر إقليم فالمملكة .,positive,negative,negative,negative,positive,positive,negative,negative,negative
ما اروعك يا بنكيران وفقت  بين السياسة و الدين  جعلت خير خلق الله بعد الصحابة و الرسل قدوتك فما خاب  من اقتدى بما اقتديت به,positive,negative,negative,negative,positive,negative,negative,negative,negative
في نظري الخصم دون مستوى وخير الدليل تصنيفه الدولي ...نتمنى مباريات مع الخصوم اقوى,negative,negative,negative,negative,positive,negative,negative,negative,negative
