text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
'الله يعافيكم جميعا ..شكرا جزيلا',positive,positive,positive,negative,positive,positive,positive,positive,positive
'أحسن لاعب في شالك على الاطلاق. محراث بمعنى الكلمة',positive,negative,negative,negative,positive,negative,negative,positive,positive
'محمود الأغا كل منشور اقراءه اذداد اعجابا بما تنشر. ربنا يحفظك اينماتكون !!',positive,negative,negative,negative,positive,positive,positive,positive,positive
'عائلة جميلة جدا',positive,positive,positive,positive,positive,positive,positive,positive,positive
'مبروك عليك اختي مريم فرحنا ليك بزاف سلامي لابن الخال',positive,positive,positive,negative,positive,positive,positive,positive,positive
'اسطورة',positive,positive,positive,negative,positive,positive,positive,positive,positive
'تبارك الله على سي حكيمي بالتوفيق',positive,positive,positive,positive,positive,positive,positive,positive,positive
'تفرجت لهاد المقابلة امين حاريث كان فالمستوى العالي وقدم مبارة اكثر من رائعة .',positive,positive,positive,negative,positive,negative,positive,positive,positive
'مزيان هاد الوليد خاص رونار صراحة يدخلو في المجموعة كاساسي ه',positive,positive,positive,negative,positive,negative,positive,positive,positive
'قدم مبارة رائعة دفاعيا و هجوميا',positive,positive,positive,negative,positive,positive,positive,positive,positive
'تبارك الله ماشاء الله عليه',positive,positive,positive,positive,positive,positive,positive,positive,positive
'اشرف فنظري قدم احسن مبارة في المباريات لي لعبها كاملة قطع كورات وحط عرضيات معلم عطى 2 بيت مستغبهومش واحد لبنزيما واحد لرونالدو',positive,positive,positive,negative,positive,positive,positive,positive,positive
'بجوجهوم زوينين تبارك الله عليهم',positive,positive,positive,positive,positive,positive,positive,positive,positive
'لاعب كبير يحتاج الخدمة على الجانب البنيوي',positive,positive,positive,negative,positive,positive,positive,positive,positive
'أشرف عربي وفخر العرب أولي معجبو حال بلا مانخسرو الهدرة راه عارف',positive,positive,positive,negative,positive,negative,positive,positive,positive
'تبارك الله عليه',positive,positive,positive,positive,positive,positive,positive,positive,positive
'الله اكمل عليه تبارك الله عليه',positive,positive,positive,positive,positive,positive,positive,positive,positive
'شكرا لك لانك قلت فخر المغرب ولم تقل فخر العرب.. لان اكبر حسادنا هم العرب',positive,positive,positive,negative,positive,negative,positive,positive,positive
'مبروك عليك اتمنى لك مسار موفق',positive,positive,positive,positive,positive,positive,positive,positive,positive
'تقرير رائع جدا جدا جدا جدا',positive,positive,positive,negative,positive,positive,positive,positive,positive
'اعجبتوني بفخر المغرب ماشي بحال شي قوم كايقولو فخر العرب',positive,negative,negative,negative,positive,negative,positive,positive,positive
'تحراميات ديال لمغاربة فين مشاو سبوعة لعز لولاد بلادي نفتخر بهم جميعاً ',positive,negative,negative,negative,positive,negative,negative,positive,negative
' اعتبره جيل ذهبي قادر على قلب الطاولة على الجميع ليبهر العالم اسود الاطلس',positive,positive,positive,negative,positive,positive,positive,positive,positive
' ',positive,positive,positive,negative,positive,positive,positive,positive,positive
'إنشاء الله يرجع للمستوى ديالو و أكثر ....حيت محتاجين لجميع النجوم ديالنا في المستقبل .',positive,positive,positive,negative,positive,negative,positive,positive,positive
'.حظ سعيد لمستور احسن موهبة كروية مغربية مع حاريث و حكيمي ',positive,positive,positive,positive,positive,positive,positive,positive,positive
'ميسي المغرب نتمنى له عودة موفقة',positive,positive,positive,negative,positive,positive,positive,positive,positive
'هاد السيد واعر عندو مهارات مكيناش عند رونالدو مي عندو السرعة زيرو',positive,negative,negative,negative,positive,negative,negative,positive,negative
'انشاء الله اضمن الاساسية ف الميلان ورجع ل نجومية',positive,positive,positive,negative,positive,positive,positive,positive,positive
'نجم يستحق مكانة بين كبار الكالتشيو',positive,positive,positive,negative,positive,positive,positive,positive,positive
'إن شاء الله .وبالتوفيق له حيث استاهل',positive,positive,positive,negative,positive,negative,positive,positive,positive
'شكرا للمجهود ',positive,positive,positive,negative,positive,positive,positive,positive,positive
'اكتر لاعب أحبه واحترمه يلعب داءما على القميص الأخ الرائع فيصل فجر أتمنى من روناردد يمنح مكانة أساسية لفيصل يستحق دلك',positive,positive,positive,positive,positive,positive,positive,positive,positive
'الله يبارك',positive,positive,positive,negative,positive,positive,positive,positive,positive
'الكابيتانو كم انت كبير يابن المغرب بالتوفيق ان شاء الله',positive,positive,positive,negative,positive,positive,positive,positive,positive
'الكابيتانو بالتوفيق عليك',positive,positive,positive,negative,positive,negative,positive,positive,positive
'برافو مهدي الأسد رقم واحد طوب وان',positive,positive,positive,negative,positive,positive,positive,positive,positive
'انت انسان رائع جدا ومميز ومتواضع كنحماق عليك',positive,positive,positive,negative,positive,positive,positive,positive,positive
