text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
رجوع الله ا ختي استغفري مولانا كلنا كانشوفو فراسنا غير العيوب و كانشوفو ف الاخرين غير الزوين خاصك غير تعرفي بلي كل واحد زوين بطريقتو لي مختلفة على الاخرين و كاتميزو,positive,positive,positive,positive,positive,positive,positive,positive,positive
امين شكرا,positive,positive,positive,positive,positive,positive,positive,positive,positive
الله يكملك بعقلك,positive,positive,positive,negative,positive,positive,positive,positive,positive
تا حد مابقا يحشم هنا ,negative,positive,positive,positive,positive,positive,positive,positive,positive
 ربنا يخليك,positive,positive,positive,positive,positive,positive,positive,positive,positive
لا نتي مابقيتيش عاجباني ,negative,negative,negative,negative,negative,negative,negative,negative,negative
بالصحة و الراحة الحليب درتو حيت ماعنديش لاكخيم فخيش ,positive,positive,positive,positive,positive,positive,positive,positive,positive
 الله يحفظك,positive,negative,negative,negative,negative,negative,positive,negative,negative
رأيي المتواضع عطيتو,positive,positive,positive,positive,positive,positive,positive,positive,positive
و باش يكمل هاد الصباح نسمعو لفيروز,positive,negative,negative,negative,positive,negative,negative,positive,positive
الله يكمل بيخير ,positive,positive,positive,negative,positive,positive,positive,positive,positive
بصحتك و راحتك ,positive,negative,negative,negative,negative,negative,negative,negative,negative
كاينين مرحبا ,positive,positive,positive,positive,positive,positive,negative,positive,positive
مرحبا بيك ,positive,positive,positive,positive,positive,positive,positive,positive,positive
مرحبا بيك ,positive,negative,negative,negative,positive,positive,negative,positive,positive
الله يسامح قلبي بيض و دغيا كانسى ,positive,positive,positive,positive,positive,positive,positive,positive,positive
الله يحفظك مرحبا بيك ,positive,negative,negative,negative,negative,positive,negative,positive,positive
صباح الخير زوينين بون ويكاند ,positive,negative,negative,negative,negative,negative,negative,negative,negative
 تصبح على خير ا دكتور ,positive,positive,positive,positive,negative,positive,positive,positive,positive
ناري ناري سمح لينا عيد ميلاد سعيد باشما تمنيتي ان شاء الله ,positive,positive,positive,positive,positive,positive,positive,positive,positive
ان شاء الله داكشي لي خاصني ندير ,positive,negative,negative,negative,positive,positive,negative,positive,positive
بالصحة و الراحة ذوقك لابأس به ,positive,negative,negative,negative,negative,positive,negative,positive,positive
الحب هاداك ,positive,positive,positive,positive,positive,positive,positive,positive,positive
راه ديك الغيرة هي فين بقات و انا شخصيا اؤمن انه ماكاينش حب بدون غيرة,positive,negative,negative,negative,negative,negative,negative,negative,negative
فرحتلك يا حبيبتشي ربنا يتمم بيخير ,positive,positive,positive,positive,positive,positive,positive,positive,positive
الله يا ربي الله البنت ضاعت منا ,negative,negative,negative,negative,positive,positive,negative,positive,positive
شكون سعيد الحظ و ماعرضتيني گاع ,positive,negative,negative,positive,positive,positive,negative,positive,positive
 الله يحفظك,positive,negative,negative,positive,negative,positive,negative,positive,positive
 الله يحفظك علينا و عليك,positive,positive,positive,positive,positive,positive,positive,positive,positive
 الله يحفظك,positive,positive,positive,negative,positive,negative,positive,positive,positive
هادوك مراض و صافي,negative,negative,negative,negative,negative,negative,negative,negative,negative
عجباتني هادي ان شاء الله ,positive,negative,negative,negative,positive,negative,positive,positive,negative
عندك الصح,positive,positive,positive,positive,positive,positive,positive,positive,positive
الله يكبر بيك ,positive,positive,positive,positive,positive,positive,positive,positive,positive
الحمد لله عليها نعمة لمن كنت غانبقا نتشكا منهم كون ماكنتوش ,positive,negative,negative,negative,positive,positive,negative,positive,positive
اودي ماشي تا ف شركة هادشي خلي عالله,negative,negative,negative,negative,negative,positive,negative,negative,negative
ه عارفينك رجل مواقف ا سي العلالي,positive,positive,positive,negative,positive,negative,negative,positive,positive
واييه ندمني ,negative,negative,negative,negative,negative,positive,positive,negative,negative
مافيها باس مافيها باس,positive,negative,negative,negative,negative,negative,negative,positive,positive
و يحفظك حبيبي ,positive,positive,positive,negative,positive,negative,positive,positive,positive
